0.1094	16.18
0.1095	16.18
0.1096	16.18
0.1097	16.18
0.1098	16.23
0.1099	16.00
0.11	16.33
0.1101	16.18
0.1102	16.09
0.1103	16.14
0.1104	16.14
0.1105	16.14
0.1106	16.23
0.1107	16.23
0.1108	16.18
0.1109	16.14
0.111	16.28
0.1111	16.28
0.1112	16.23
0.1113	16.23
0.1114	16.18
0.1115	16.23
0.1116	16.14
0.1117	16.09
0.1118	16.18
0.1119	16.33
0.112	16.09
0.1121	16.18
0.1122	16.14
0.1123	16.14
0.1124	16.23
0.1125	16.23
0.1126	16.18
0.1127	16.28
0.1128	16.33
0.1129	16.18
0.113	16.28
0.1131	16.18
0.1132	16.18
0.1133	16.23
0.1134	16.23
0.1135	16.18
0.1136	16.33
0.1137	16.14
0.1138	16.28
0.1139	16.28
0.114	16.28
0.1141	16.37
0.1142	16.18
0.1143	16.18
0.1144	16.18
0.1145	16.23
0.1146	16.28
0.1147	16.23
0.1148	16.18
0.1149	16.28
0.115	16.23
0.1151	16.28
0.1152	16.28
0.1153	16.37
0.1154	16.28
0.1155	16.33
0.1156	16.33
0.1157	16.28
0.1158	16.28
0.1159	16.18
0.116	16.14
0.1161	16.28
0.1162	16.28
0.1163	16.28
0.1164	16.23
0.1165	16.23
0.1166	16.33
0.1167	16.18
0.1168	16.18
0.1169	16.37
0.117	16.23
0.1171	16.14
0.1172	16.23
0.1173	16.28
0.1174	16.33
0.1175	16.18
0.1176	16.18
0.1177	16.14
0.1178	16.28
0.1179	16.33
0.118	16.28
0.1181	16.33
0.1182	16.33
0.1183	16.18
0.1184	16.14
0.1185	16.33
0.1186	16.28
0.1187	16.23
0.1188	16.28
0.1189	16.18
0.119	16.23
0.1191	16.23
0.1192	16.23
0.1193	16.23
0.1194	16.37
0.1195	16.28
0.1196	16.42
0.1197	16.28
0.1198	16.28
0.1199	16.28
0.12	16.28
0.1201	16.09
0.1202	16.14
0.1203	16.23
0.1204	16.28
0.1205	16.28
0.1206	16.23
0.1207	16.23
0.1208	16.18
0.1209	16.28
0.121	16.18
0.1211	16.33
0.1212	16.33
0.1213	16.23
0.1214	16.33
0.1215	16.18
0.1216	16.18
0.1217	16.14
0.1218	16.28
0.1219	16.28
0.122	16.37
0.1221	16.28
0.1222	16.42
0.1223	16.28
0.1224	16.23
0.1225	16.33
0.1226	16.28
0.1227	16.23
0.1228	16.28
0.1229	16.23
0.123	16.33
0.1231	16.23
0.1232	16.33
0.1233	16.37
0.1234	16.33
0.1235	16.28
0.1236	16.37
0.1237	16.23
0.1238	16.28
0.1239	16.23
0.124	16.28
0.1241	16.14
0.1242	16.18
0.1243	16.23
0.1244	16.18
0.1245	16.23
0.1246	16.23
0.1247	16.28
0.1248	16.33
0.1249	16.28
0.125	16.23
0.1251	16.28
0.1252	16.23
0.1253	16.18
0.1254	16.18
0.1255	16.18
0.1256	16.23
0.1257	16.28
0.1258	16.23
0.1259	16.18
0.126	16.33
0.1261	16.14
0.1262	16.14
0.1263	16.18
0.1264	16.28
0.1265	16.18
0.1266	16.23
0.1267	16.14
0.1268	16.18
0.1269	16.23
0.127	16.18
0.1271	16.23
0.1272	16.28
0.1273	16.23
0.1274	16.28
0.1275	16.18
0.1276	16.18
0.1277	16.14
0.1278	16.14
0.1279	16.18
0.128	16.14
0.1281	16.28
0.1282	16.28
0.1283	16.14
0.1284	16.14
0.1285	16.14
0.1286	16.23
0.1287	16.18
0.1288	16.23
0.1289	16.23
0.129	16.09
0.1291	16.18
0.1292	16.28
0.1293	16.14
0.1294	16.23
0.1295	16.28
0.1296	16.09
0.1297	16.14
0.1298	16.23
0.1299	16.14
0.13	16.18
0.1301	16.14
